RANGE,38.951,6018,3.410
RANGE,38.965,6019,2.570
RANGE,38.979,6017,4.560
RANGE,39.239,6018,3.460
RANGE,39.253,6019,1.990
RANGE,39.267,6017,4.490
RANGE,39.383,6018,3.420
POS2D,39.384,0.254,-0.109,2.170,3.260,4.210,0.594
STATUS,BAD
RANGE,39.397,6019,1.960
RANGE,39.411,6017,4.520
RANGE,39.527,6018,3.420
RANGE,39.541,6019,2.410
RANGE,39.555,6017,4.500
RANGE,39.671,6018,3.460
RANGE,39.685,6019,2.490
RANGE,39.699,6017,4.520
RANGE,39.815,6018,3.420
RANGE,39.829,6019,2.450
RANGE,39.843,6017,4.550
RANGE,39.959,6018,3.480
RANGE,39.973,6019,2.200
RANGE,39.987,6017,4.580
RANGE,40.103,6018,3.470
RANGE,40.117,6019,2.890
RANGE,40.131,6017,4.480
RANGE,40.247,6018,3.440
RANGE,40.261,6019,2.050
RANGE,40.275,6017,4.530
RANGE,40.391,6018,3.390
RANGE,40.405,6019,2.190
RANGE,40.419,6017,4.540
RANGE,40.535,6018,3.420
POS2D,40.536,0.310,-0.108,2.210,3.240,4.230,0.619
STATUS,BAD
RANGE,40.549,6019,2.240
RANGE,40.563,6017,4.560
RANGE,40.679,6018,3.420
RANGE,40.693,6019,2.240
RANGE,40.707,6017,4.500
RANGE,40.823,6018,3.430
RANGE,40.837,6019,2.120
RANGE,40.851,6017,4.560
RANGE,40.967,6018,3.390
RANGE,40.981,6019,2.510
RANGE,40.995,6017,4.560
RANGE,41.111,6018,3.460
RANGE,41.125,6019,2.100
RANGE,41.139,6017,4.510
RANGE,41.255,6018,3.420
RANGE,41.269,6019,2.390
RANGE,41.283,6017,4.550
RANGE,41.399,6018,3.380
RANGE,41.413,6019,2.160
RANGE,41.427,6017,4.530
RANGE,41.543,6018,3.430
RANGE,41.557,6019,2.220
RANGE,41.571,6017,4.530
RANGE,41.687,6018,3.460
POS2D,41.688,0.189,-0.236,2.040,3.230,4.250,0.492
STATUS,FAIR
RANGE,41.701,6019,2.450
RANGE,41.715,6017,4.530
RANGE,41.831,6018,3.440
RANGE,41.845,6019,2.250
RANGE,41.859,6017,4.520
RANGE,41.975,6018,3.420
RANGE,41.989,6019,2.360
RANGE,42.003,6017,4.530
RANGE,42.263,6018,3.450
RANGE,42.277,6019,2.080
RANGE,42.291,6017,4.570
RANGE,42.407,6018,3.470
RANGE,42.421,6019,2.120
RANGE,42.435,6017,4.520
RANGE,42.551,6018,3.410
RANGE,42.565,6019,2.300
RANGE,42.579,6017,4.560
RANGE,42.695,6018,3.410
RANGE,42.709,6019,2.630
RANGE,42.723,6017,4.520
RANGE,42.839,6018,3.420
RANGE,42.853,6019,2.460
RANGE,42.867,6017,4.570
RANGE,42.983,6018,3.430
POS2D,42.984,0.282,-0.140,2.160,3.230,4.230,0.582
